income_regularity,avg_monthly_income,income_growth_trend,avg_monthly_spend,discretionary_spending_ratio,savings_rate,rent_ratio,emi_ratio,commitment_fulfillment_rate,missed_commitments_count,spending_volatility,net_cashflow_stability,target
0.611393130403455,50023.11196330926,0.036023434048918085,40752.672367070845,0.6851006400005171,0.18532312829793673,0.22232899483428165,0.02120045709242354,0.8811152349241005,3,0.38764153664646395,1.0755719873696812,1
0.7704457803030863,44877.71782922808,0.005794298553374079,40123.38048619991,0.556561891829469,0.10593981987051382,0.23174476505069533,0.06193280763872069,0.8877367250407726,0,0.3280500022919832,1.2485843925169415,1
0.7318602613894446,38546.838888750135,0.020649962351106905,35439.913737788505,0.4320144915605127,0.08060129547661507,0.2049997485487358,0.17742222386967416,0.8181032701769361,1,0.21708565145565947,1.2735040707386474,1
0.8543480395140637,75921.49715578363,0.045808244675941676,44285.40004462707,0.35660430060508685,0.4166948531881862,0.24062673972898302,0.2551356820086776,0.9565592551960399,0,0.11283595863978703,1.6272904201653988,2
0.547389440396734,20390.065372277946,0.00951599228535913,20150.588545002294,0.6096461743732846,0.011744779769134003,0.24547775524252155,0.2118684509873921,0.6900296093845881,4,0.8025127413392055,0.6864967006346718,0
0.9990867982347673,67280.44973243371,0.010643397538148407,44821.0805612154,0.29000157455277686,0.3338171676993323,0.23131512009875105,0.08912659595617223,0.9656045957953541,0,0.1412926334913855,1.721461557164209,2
0.8820581729233026,64433.66865603795,0.07349595386763262,38655.782251368866,0.12741143216842443,0.4000685812611027,0.19326149328720457,0.06819072217155714,0.9835160032915391,0,0.10349439979347042,1.6906059301832452,2
0.3762675090247527,26855.49406955961,0.007971642270403801,26544.852822732064,0.5568482581932785,0.011567139521728428,0.15076978029547128,0.2490196116587338,0.6772999877257861,4,0.6035939830032941,0.6570038974437674,0
0.7760305885581087,29151.901827204594,0.014546623016596785,24800.26936398467,0.4471176652297416,0.14927439345171556,0.1949087957168577,0.10674911360029826,0.8103170986546488,1,0.35737354822298656,1.1686891123593308,1
0.9523339565058987,69527.4672886546,0.05263500219494584,54324.08709233098,0.38250676253258475,0.21866725179567262,0.16996596866489783,0.012209938576142287,0.9948807004171193,0,0.11608817797319507,1.7446781494085353,2
0.9232314967414738,71812.25434312805,0.05932133496557208,47741.71849647884,0.31810373640991724,0.33518702437103753,0.19250681736160075,0.27743577291420407,0.9665746136627441,0,0.05137746811564975,1.7974573050260025,2
0.6417444705572526,38567.126793169555,0.014758668862100768,32037.031759243593,0.47415309070318185,0.16931764372663816,0.17589821774319667,0.2626729100003143,0.8932639079143095,0,0.2904591818233352,1.1895055652226787,1
0.4545413020383302,13768.29853189563,-0.13262667573918246,13639.044554434302,0.6610911335499527,0.009387795969262203,0.24394316270997965,0.023642009413622222,0.5107132847084429,1,0.5304020900808833,0.6307195951985132,0
0.4047056137627329,21087.19540362921,0.04900616447926999,20101.715896817564,0.6219793754411225,0.04673355028720619,0.2161821597989107,0.24818308646158171,0.6413669992711231,1,0.6132282230298003,0.6484343616734087,0
0.5056219869120964,22796.77704857718,0.06388420454499047,23250.425027302113,0.5947567853909479,-0.019899654137875103,0.1744239468088176,0.2710748955904925,0.5710869087764471,4,0.5634563076371345,0.6886722004504131,0
0.8649249121384923,75673.43009963782,0.028969048833196783,52481.38896452433,0.3669893822502728,0.3064753521094122,0.24671211782547475,0.021131995791078106,0.9977069039691905,0,0.1304368448045936,1.6477097545680721,2
0.7178237071333291,32177.964791663613,-0.010238867047409134,27922.435390655286,0.6110455331489699,0.13224979977946938,0.16367550236133874,0.24388431058338642,0.8139367491994556,1,0.1494934143096295,1.332552616017152,1
0.5035626089372277,19364.21985271635,-0.05119201243436303,18704.220154571238,0.6122660067757959,0.03408346440832874,0.22340042545436842,0.08563731608614523,0.7597322367068227,7,0.7952995405545779,0.7036680047574745,0
0.6744179948365759,37784.32724618268,0.051219273283990036,33237.58998268802,0.554894968498351,0.1203339478263176,0.1944829257597959,0.10166456587460226,0.8032683424643384,3,0.2342101511425259,1.19727287604384,1
0.9772204433954768,76364.55108623712,0.1137314982362211,58681.15240584391,0.16458063220985797,0.2315655422425473,0.22187039495019728,0.02543418711892631,0.9570512394300168,1,0.09684512235228268,1.7634866066389343,2
0.47199711393090693,26722.169540415023,-0.015943770829074853,27106.55941184446,0.40933257525622485,-0.014384680512114778,0.20132935824594983,0.02535978458807171,0.7742565272400533,2,0.37509566407722095,0.9063032294609683,0
0.9204091567796994,70775.73509341235,0.055213123094104054,54976.92763029782,0.2638273975889178,0.22322350226758791,0.24578131827533578,0.2242933837790319,0.9612104906104422,0,0.11528251264884452,1.6871237789976756,2
0.812529717014028,50540.3265521392,0.050144874484497115,45329.652472112546,0.4430127013204719,0.10309933543170002,0.18739702592773327,0.2217868886239311,0.8831546061242614,1,0.14465438663367344,1.4813941596162892,1
0.8290467870184719,56882.74121677102,0.026023555111749752,53159.44898738619,0.6881439254682932,0.06545556964626507,0.15896345448208277,0.20491496940886902,0.9356695637828493,2,0.23751887954641107,1.426011659271125,1
0.9943396117052758,61620.22014567076,0.05146721976337752,43739.68784582523,0.20020021564797819,0.2901731324162067,0.15358092944177307,0.24943597027360656,0.9930723960702174,0,0.10208995423647486,1.8033119711651553,2
0.5548833559533239,12853.367645129676,-0.05809021243675651,13990.612353024226,0.4872114567713146,-0.08847834585401193,0.20437267348301646,0.08269061100485836,0.7259172829744729,8,0.8572504172909717,0.6896219416636353,0
