income_regularity,avg_monthly_income,income_growth_trend,avg_monthly_spend,discretionary_spending_ratio,savings_rate,rent_ratio,emi_ratio,commitment_fulfillment_rate,missed_commitments_count,spending_volatility,net_cashflow_stability,target
0.8909375740486557,74241.49089652434,0.08488622229486223,38341.503603359866,0.37729490650222874,0.483556928338102,0.22123940284729215,0.1105123522754202,0.9804252306485393,0,0.13241263281629345,1.6525449738609355,2
0.7782570505722741,45308.7829484861,0.010148742217495928,42769.60062112057,0.44001437099132285,0.056041724410308184,0.2154621495797055,0.24068664490910624,0.8579623342745872,0,0.18321346927082896,1.3828606818135727,1
0.9982305239090461,75445.49501423723,0.043809802281455416,39145.38623494944,0.35837481555491957,0.4811434900445366,0.23131050471108439,0.010020901973230334,0.9583520890669076,0,0.01581471873170083,1.926121542537651,2
0.6227711037200129,41536.03389574942,0.04720361818797196,39153.15175147922,0.6734790659680823,0.05736903408377785,0.1868262789871913,0.01366504678960575,0.8502115297699043,0,0.6157771283044298,0.9116248817283614,1
0.8950340667312079,57868.41213270633,0.0795624245219897,41540.68017975673,0.3155324424206625,0.28215275572977777,0.18920295348035912,0.27147885509454456,0.9565661624882158,0,0.1411216155886309,1.6226142804807908,2
0.9340005983843378,62588.016065021155,0.04455146198138257,41613.70645073077,0.1943552716627316,0.3351170229217793,0.22001875608304566,0.2478807449587743,0.9823336376579952,0,0.0950342831103984,1.75002213684038,2
0.9597017642777907,71670.78810936578,0.05326669361355077,49549.33939029365,0.18768705181277595,0.30865362726744383,0.21557773017841803,0.1924859996143227,0.9867062271828484,0,0.12349867701659424,1.7324524107400354,2
0.3628458668158799,27308.585081285593,-0.010627030895554458,29914.927031119398,0.5113194204410594,-0.09544038777827109,0.21342279988136148,0.005447389682123649,0.6300867760705022,5,0.8031255767988942,0.5506730400048702,0
0.7806153275847385,37253.318593180404,0.055506473077448146,32887.551426746344,0.5689594277344483,0.11719136257657466,0.16622295710964968,0.09297897276874992,0.9276923318324797,1,0.4142207392885558,1.2079498001681175,1
0.8249958192196635,30682.69321190084,-0.0013040982051214615,25981.301783572515,0.6012280065134601,0.15322616550833953,0.19692822781202413,0.10402802157602059,0.9478961476528278,0,0.36792938199823494,1.296040563353276,1
0.8156010880732723,27260.13622177436,0.057685923182410476,24197.48308223843,0.47565854842837546,0.11234915022506739,0.1824750608967202,0.25043954777398214,0.9248061108828164,0,0.4319421787814872,1.2154172317468086,1
0.5285415764864857,25938.566920692276,-0.021484439514298924,27251.982285531223,0.617140832989157,-0.050635617952786066,0.24054686921374158,0.23867407493829798,0.6601869640804802,9,0.42662308302330665,0.833246394729438,0
0.9375749908938134,71325.81961373294,0.04197016636785023,50996.58383841936,0.2864888734129641,0.28501930837117817,0.1628229947303774,0.07955426253909685,0.9820045198293085,0,0.06755007397634212,1.7981166012880265,2
0.5505736643214008,17627.74752265516,-0.09824881857500486,18525.639302230386,0.5151321791066872,-0.05093627409975421,0.16415488509878232,0.21311629423148942,0.6464180468808989,5,0.90188981008053,0.6293696432137762,0
0.7652826467064292,36632.792491400476,0.06247737086059475,31130.911177487025,0.6745529011559792,0.15019006031836138,0.1913497137063372,0.12707574806372365,0.864412818027838,1,0.14395804695230863,1.424611216360637,1
0.5107881318970956,17365.519973314455,-0.03407643549321607,16646.3130683246,0.4560238853791981,0.041415800165791494,0.20102159340784043,0.15873098029813154,0.580118282071808,2,0.8784190488242365,0.5807577466017166,0
